id_idioma_1;id_idioma_2;ds_frase_idioma_1;ds_frase_idioma_2;ds_frase_idioma_2_observacao;nm_arquivo_imagem;nm_arquivo_som
1;2;pelas matas;ka'abo;Citaá∆o: VLB, II, 81;;
1;2;Assim como esta †gua lava o corpo da gente, tambÇm aquela (lava).;Ak¢ 'y asÇ retÇ moåasuka åabÇ, akñeåa åabÇ.;Citaá∆o: Anch., Doutr. Crist∆, I, 201;;
1;2;Tenho desgosto por o ter levado.;Aras¢ tietÇ a'Ç.;Citaá∆o: VLB, I, 43;;
1;2;Ainda n∆o estou cozido.;Nd'a'Çå gñiåypa ranh?.;Citaá∆o: VLB, I, 86;;
1;2;Ali atacando as moáas, por desej†-las.;...A'epe kunh∆muku repenhana, i potas†pe.;Citaá∆o: Anch., Teatro, 34;;
1;2;Pegou-se fortemente sua roupa com que ele foi castigado por o ficarem ferindo?;Oåarat∆ ser∆ i aoba i nup∆sagñera i moperÇ-perebagñera resÇ?;Citaá∆o: Ar., Cat., 62;;
1;2;Eu n∆o tenho vis∆o, eu sou cego.;Na xe resapys¢å.;Citaá∆o: VLB, II, 147;;
1;2;Naufraguei.;Aåepubuåereb.;Citaá∆o: VLB, I, 111;;
1;2;O diabo te detesta.;Anhanga nde momburu...;Citaá∆o: Anch., Poemas, 142;;
1;2;ajuntamento de aldeias;t†-tyba;Citaá∆o: VLB, II, 84;;
1;2;seu criador de verdade;...o moåangara tekatu...;Citaá∆o: Ar., Cat., 88v;;
1;2;Como o viu se ele Ç o que n∆o tem corpo?;Mar∆pe sepåaki, setee'ymba'eramo sek¢ e'ymetÇ?;Citaá∆o: Ar., Cat., 31;;
1;2;Como disse aos seus tràs disc°pulos ap¢s sua entrada no horto?;Mar∆ e'ipe o boå† mosapyr supÇ mit?me o ikÇ rÇ?;Citaá∆o: Ar., Cat., 52v;;
1;2;Anunciando os acontecimentos futuros.;...Tekorama mombegñabo.;Citaá∆o: Ar., Cat., 159v;;
1;2;Este era, de fato, o meu intento.;Aåp¢ nak¢ xe rekopotasaba.;Citaá∆o: VLB, II, 13;;
1;2;Como o revolutear de um urubu sobre coisas fedorentas, tu voltas o rosto para tr†s.;Urubu mba'enema 'arybo nhemoåereba... åabÇ, nde atybak.;Citaá∆o: Anch., Doutr. Crist∆, II, 111-112;;
1;2;Faáo-os ser ladr‰es de cauim.;...Aåonong ka'umond†...;Citaá∆o: Anch., Teatro, 134;;
1;2;N∆o foi Ö toa...;Na tenh? ru∆...;Citaá∆o: Ar., Cat., 100;;
1;2;Todos cercaram Nosso Senhor, achegando-se a ele.;Op† ◊andÇ ◊ara moåari sesÇ osyka...;Citaá∆o: Ar., Cat., 54v;;
1;2;Porventura tornaram-se muito maus os homens?;OnhemoangaåpabetÇ ser∆ ap?aba...?;Citaá∆o: Ar., Cat., 41;;
1;2;Ficaste usando como mulher o teu pr¢ximo?;Ereåmotebi-tebipe nde rapixara?;Citaá∆o: Anch., Doutr. Crist∆, II, 100;;
1;2;"""sob o sono"" da alta noite, nas horas mortas da noite, em que todos dormem";pysaåekatu kÇ-gñyrybo;Citaá∆o: VLB, I, 32;;
1;2;Eu estou muito arrepiado.;Xe pita'i-ta'i.;Citaá∆o: VLB, I, 57;;
1;2;Sei-o t∆o bem como tu.;Nde åabÇ ixÇ i kugñabi.;Citaá∆o: VLB, II, 124;;
1;2;Fazem aplacar a Deus a si mesmos, ao eliminarem a d°vida dos pecados de muitos anos.;...Tup∆ oåmonhyr‰ o åoupÇ set† nh? seåxutat† tekoangaåpaba repy-mondyk†pe...;Citaá∆o: Ar., Cat., 142v;;
1;2;No seu pr¢prio ombro levanta a cruz.;O ati'yba ri krus† osupi.;Citaá∆o: Anch., Poemas, 122;;
1;2;Volta em nossa direá∆o teus olhos compadecedores.;Erobak orÇ koty nde res†-porañsubara...;Citaá∆o: Anch., Poemas, 168;;
1;2;Estou prestes a ir.;Oebyraåarinhote aåk¢.;Citaá∆o: VLB, I, 128;;
1;2;E por outra parte, semelhantemente, o pr¢prio mar ser† mais terr°vel do que era seu costume.;Kokoty paran∆ aÇ rame'? o abaetÇramo erimba'e gñekoagñera sosÇ...;Citaá∆o: Ar., Cat., 159v;;
1;2;Parece investir nossa carne contra nossa alma.;...Onhar‰-berame'? asÇ ro'o åandÇ 'anga resÇ...;Citaá∆o: Ar., Cat., 11;;
1;2;N∆o vieram alguns anjos do cÇu?;Nd'ouripe karaibebÇ am‰ ybaka su°...?;Citaá∆o: Ar., Cat., 53v;;
1;2;Ser∆o fedorentos, ser∆o muito podres, corro°dos de vermes e de bernes.;I nem-etÇ, i tuåuk-etÇ, tasoka, ura remimongñyamone.;Citaá∆o: Ar., Cat., 164;;
1;2;Sendo tu bom.;Nde katuramo.;Citaá∆o: Anch., Arte, 29;;
1;2;Deseja ardentemente ver o nascimento de seu filho.;O membyra... 'arama osepåaka'ub...;Citaá∆o: Ar., Cat., 9-9v;;
1;2;Elas s∆o muito altas?;IåybatÇ-katupe?;Citaá∆o: LÇry, Histoire, 363;;
1;2;Eu seco.;Xe rypab.;Citaá∆o: VLB, II, 114;;
1;2;homem parvoeir∆o, ignorant∆o;ab†-tekokuabe'ymusu;Citaá∆o: VLB, II, 66;;
1;2;vaso de estanho;itaåy-kamusi;Citaá∆o: VLB, II, 77;;
1;2;Tua casa santa edificamos.;Nde rokangaturamñama oroåmo? ...;Citaá∆o: Anch., Poemas, 146;;
1;2;Ainda mais nosso corpo tem saudades de sua alma, sua verdadeira companheira, a que o faz viver.;...Memetip¢ åandÇ retÇ o ir?etÇ o moingobesara o 'anga repåaka'upa...;Citaá∆o: Ar., Cat., 156;;
1;2;Entregou-o bem em suas m∆os.;Oåme'eng i p¢pe-katu...;Citaá∆o: Ar., Cat., 61;;
1;2;Ad∆o, nosso primeiro pai, fez-nos perder verdadeiramente.;Ad∆o, orÇ rubypy, orÇ mokanhemetÇ...;Citaá∆o: Anch., Poemas, 130;;
1;2;Ele h† de ser (ou h† de estar na condiá∆o de) teu espi∆o!;Nde manhanamo t'oåk¢ne!;Citaá∆o: Anch., Teatro, 32;;
1;2;Envelheáo.;Akakugñabakat∆.;Citaá∆o: VLB, II, 123;;
1;2;Ver os doentes.;Mba'easybora repåaka.;Citaá∆o: Ar., Cat., 18;;
1;2;Portanto, ando hoje com o provincial.;Angari abaregñasu arogñat†...;Citaá∆o: Anch., Poesias, 56;;
1;2;o cacho delas;saryba;Citaá∆o: VLB, I, 62;;
1;2;Os antigos inimigos de S∆o Lourenáo.;S∆o Lourenáo rupåarñera.;Citaá∆o: Anch., Teatro, 64;;
1;2;Fizeste chegar o pagamento como retribuiá∆o de um trabalho?;Eresepy-mondykype mar∆tek¢ repyramo?;Citaá∆o: Ar., Cat., 107v;;
1;2;ê bonita vossa terra?;I porangype pe retama?;Citaá∆o: LÇry, Histoire, 363;;
1;2;Vou Ö roáa.;Akopåas¢.;Citaá∆o: VLB, II, 14;;
1;2;Ao chegarem os pescadores, repartem sempre com suas amantes ruins seu pescado, pelas costas de seus senhores.;Pindaåtykara åepotas†pe, mem? o agñas†-poxy supÇ oåmoåa'ok o embiara, o åara kupÇbo nh?.;Citaá∆o: Anch., Poesias, 268;;
1;2;Que me livre Deus das lembranáas ruins.;Ta xe pysyr‰ Tup∆ ma'enduasaba°ba su°.;Citaá∆o: Ar., Cat., 21;;
1;2;Em seu rosto ficando a cuspir.;...Sob† resÇ onhenom?-nomuna...;Citaá∆o: Ar., Cat., 56v;;
1;2;Pronto, meu senhor, voei.;Ir‰, xe åar, abebÇ.;Citaá∆o: Anch., Teatro, 146;;
1;2;Quando cumprir†s isso que tu dizes?;Erimba'epe aåp¢ nde 'åaba ereåmop¢ne?;Citaá∆o: Ar., Cat., 111v;;
1;2;Querendo estar em cima deles.;I 'ari oåk¢-pot†.;Citaá∆o: Anch., Teatro, 154, 2006;;
1;2;Os crist∆os como uma unidade.;I mongaraibypyret† oåepegñasu åasñ†...;Citaá∆o: Ar., Cat., 49v;;
1;2;como uma luz de fogo;...tat†-endy åabÇ...;Citaá∆o: Ar., Cat., 81v-82;;
1;2;Est† pronto o goitac† ou o filho do guaian†?;SekoañåÇpe gñaåtak† koåp¢ gñaåan∆ ra'yra?;Citaá∆o: Anch., Teatro, 62;;
1;2;Creio em Deus Pai, o que pode fazer todas e quaisquer coisas.;Arobåar Tup∆ Tuba, opakatu mba'e tetiru∆ monhanga e'ikatuba'e.;Citaá∆o: Ar., Cat., 14v;;
1;2;Cortei um pedaáo.;Asykñera aåasy'ab.;Citaá∆o: VLB, II, 66, 123;;
1;2;minha ausància;xe ro?pyre'yma;Citaá∆o: VLB, I, 48;;
1;2;Mas sempre, com certeza, a vossas almas querem bem, guiando-as.;Mem?-te, nip¢, pe 'anga amot†, ...i pokoka.;Citaá∆o: Anch., Teatro, 54;;
1;2;Olhe bem que, por isso mesmo, o maldito ataca o homem.;Nd'e'i te'e moxy ketetÇ ab† ropenhana...;Citaá∆o: Ar., Cat., 89;;
1;2;N∆o se separam na guerra.;N'i xandoki marana ri.;Citaá∆o: Anch., Teatro, 156, 2006;;
1;2;Replico a Pero (isto Ç, respondo-lhe nos mesmos termos). Aånhe'?-poepyk Pero. - Replico as palavras de Pero.;Aåpoepyk Pero.;Citaá∆o: VLB, II, 101;;
1;2;Logo ent∆o, em um momento, leva-o para sempre para o fogo.;...A'eåbÇ korite'?-a°b-etÇ seras¢ñ añåeramanh? tat†pe...;Citaá∆o: Ar., Cat., 159v;;
1;2;Eu mesmo pus gente no desejo sensual.;...Xe aÇ aporomoing¢ moropotara resÇ.;Citaá∆o: Anch., Teatro, 36;;
1;2;"Como que do fundo emergi (tb. fig., ""livrei-me de um grande aperto"", ""tornei a mim"", como quem saiu de alguma grande afliá∆o em que estava).";Ypy su° berame'? abur.;Citaá∆o: VLB, I, 31;;
1;2;Ap¢s morrer seu filho, ama todos os homens.;O membyra re'‰ rÇ opab? ab† rañsubi...;Citaá∆o: Anch., Teatro, 156;;
1;2;ao longo das pedras;it† ybyri;Citaá∆o: VLB, I, 106;;
1;2;pintura dele;i kñatiara;Citaá∆o: VLB, II, 78;;
1;2;Eu estava sobrecarregado.;Xe posakar.;Citaá∆o: VLB, I, 68;;
1;2;Passaste a m∆o nas tuas pudendas, abrindo-as, alargando-as?;Erepokokype nde rapopÇ resÇ i pek†bo,... i pypir†?;Citaá∆o: Anch., Doutr. Crist∆, II, 95;;
1;2;Irritastes o senhor Jesus.;...Pemo?r‰ Pa'i ◊esu...;Citaá∆o: Anch., Teatro, 42;;
1;2;A morte est† igualmente entre os moáos e entre os velhos.;...Oåoå† te'‰ rek¢ñ kunum?gñasu su° tuåba'e su° bÇ.;Citaá∆o: Ar., Cat., 157v;;
1;2;Aperta a cabeáa do maldito.;Oåopyk muru akanga...;Citaá∆o: Anch., Poemas, 180;;
1;2;Fulano est† muito atr†s de mim (isto Ç, fica no meu encaláo, a importunar-me).;Xe resÇ-katu ah? rek¢ñ.;Citaá∆o: VLB, II, 74;;
1;2;logo ent∆o;a'ereme bÇ;Citaá∆o: VLB, II, 24;;
1;2;var. de farinha de mandioca;u'i-puku;Citaá∆o: VLB, I, 114;;
1;2;Ele tem olhos claros como seu pai.;Og uba rupi ah? res†-tingamo.;Citaá∆o: VLB, II, 131;;
1;2;Apazigua seu filho que est† irado.;O membyra... i nhemo?r‰ba'e oåmonhyr‰...;Citaá∆o: Ar., Cat., 37, 1686;;
1;2;rio abaixo, a jusante;y-embykoty;Citaá∆o: VLB, II, 106;;
1;2;convidando os homens todos;...ap?aba sogñabo p†...;Citaá∆o: Anch., Teatro, 34;;
1;2;Visitaste o buraco do covo de alguÇm?;Ereåosubype ab† åeke'i kñara?;Citaá∆o: Anch., Doutr. Crist∆, II, 99;;
1;2;Eu sou moleng∆o.;Xe rekombegñÇ.;Citaá∆o: VLB, II, 40;;
1;2;Contudo, ap¢s sua morte, no terceiro dia voltou a viver.;AñåetÇ, gñe'‰ rÇ, 'ara mosapyra resÇ bÇ sekobeåebyri.;Citaá∆o: Anch., Doutr. Crist∆, I, 195;;
1;2;linha delgada para coser;inimb¢'i;Citaá∆o: VLB, II, 23;;
1;2;N∆o acato essa sua boa lei.;...N'aåari k¢ sek¢-angaturama...;Citaá∆o: Ar., Cat., 25v;;
1;2;Que acabem logo meus afazeres.;T'osyk esapy'a xe rek¢.;Citaá∆o: Ar., Cat., 110v;;
1;2;Visitando o interior de todas as ocas.;...Op† okyb?nha supa.;Citaá∆o: Anch., Teatro, 20;;
1;2;Hoje mesmo.;Kori Ç.;Citaá∆o: Anch., Arte, 54;;
1;2;em abrigo;∆me;Citaá∆o: VLB, II, 119;;
1;2;E todas as coisas futuramente queimar∆o?;A'epe op† ir∆ mba'e kaåne?;Citaá∆o: Ar., Cat., 46;;
1;2;Eu tenho secura na garganta.;Xe ase¢-tining.;Citaá∆o: VLB, II, 114;;
1;2;Amam-se muito, por dever, os que se casaram?;Oåoañsu-katupe am? oåopopysykyba'epñera?;Citaá∆o: Ar., Cat., 95;;
1;2;Ah, eu sou muito miser†vel ap¢s me entregar para o diabo!;Xe poreañsubetekatu... Anhanga supÇ xe nheme'eng'irÇ m∆!;Citaá∆o: Ar., Cat., 77;;
1;2;Mentiras levantam.;...Mo'ema k¢ omopu'∆...;Citaá∆o: Anch., Teatro, 148;;
1;2;Imediatamente, †gua e sangue dele vazaram, escorrendo.;...Añnhenh? 'y sugñy abÇ i xu° i 'emi, osyryka.;Citaá∆o: Ar., Cat., 93;;
1;2;Estava longe tua lembranáa das coisas, estando a devanear?;Oåk¢ kñepe mba'e resÇ nde ma'enduara... enhemonget†bo ekupa?;Citaá∆o: Anch., Doutr. Crist∆, II, 105;;
1;2;Eu estou ficando pensativo.;Apyk gñitek¢bo.;Citaá∆o: VLB, II, 72;;
1;2;o que eu tomo;xe remiåara;Citaá∆o: Anch., Arte, 58v;;
1;2;Vìo como este vento.;AbebÇ k¢ ybytu å†...;Citaá∆o: Anch., Teatro, 40;;
1;2;Tu tens olhos concupiscentes, olhando para alguÇm?;Nde res†-poropot†pe am‰ resÇ ema'?mo?;Citaá∆o: Ar., Cat., 104v;;
1;2;Por isso mesmo todos os homens ficar∆o p†lidos de afliá∆o.;Nd'e'i te'e... op† ab† robaåubamo tekoteb? su°ne.;Citaá∆o: Ar., Cat., 160;;
1;2;Desconjuntei-me o pÇ.;Aåepy-mongarañ.;Citaá∆o: VLB, I, 97;;
1;2;Carpi.;Akapir.;Citaá∆o: VLB, II, 41;;
1;2;Tiveste relaá‰es sexuais com uma mulher casada?;Ereåk¢pe kunh∆-mendara resÇ?;Citaá∆o: Ar., Cat., 109;;
1;2;N∆o te denunciarei.;Nd'oromombe'uå x¢ne.;Citaá∆o: Anch., Teatro, 32;;
1;2;Nas minhas m∆os, somente, levei-as.;...Xe p¢pe nhote aras¢.;Citaá∆o: Anch., Teatro, 46;;
1;2;Era muito grande. Por isso mesmo ficava caindo com ela.;Turusukatu. Nd'e'i te'e sero'a-ro'a...;Citaá∆o: Ar., Cat., 61v;;
1;2;cerca feita de ramas;ybyr†-pokanga;Citaá∆o: VLB, I, 70;;
1;2;Fizeste tua companheira uma prostituta?;Ereåmosugñaraåype nde rapixar??;Citaá∆o: Anch., Doutr. Crist∆, II, 100;;
1;2;Roáo a mata.;Aka'agñyrok.;Citaá∆o: VLB, II, 107;;
1;2;Apaga o fogo.;Emogñeb tat†.;Citaá∆o: LÇry, Histoire, 367;;
1;2;rio acima, a montante;y-anhangoty;Citaá∆o: VLB, II, 106;;
1;2;calos dos pÇs;mby piru'a;Citaá∆o: VLB, I, 64;;
1;2;a sem-filhos, a fàmea estÇril;membyre'yma;Citaá∆o: VLB, II, 31;;
1;2;Tomaste-o depois de comer ou depois de engolir alguma coisa?;Ereå†pe nde mba'e 'u roårÇ... koåp¢ mba'e am‰ mokon'irÇ?;Citaá∆o: Ar., Cat., 111;;
1;2;Tu me alegras muito, narrando assim os fatos.;Xe moory-katu åepÇ, in∆ tek¢ mombegñabo.;Citaá∆o: Anch., Teatro, 14;;
1;2;Hei de comer seus miolos.;I aputu'uma t'a'u.;Citaá∆o: Anch., Teatro, 66;;
1;2;Matamo-nos um ao outro.;Oroåoåuk†.;Citaá∆o: Anch., Arte, 35v;;
1;2;Aproxima-se minha ida.;Okakar xe sorama.;Citaá∆o: VLB, I, 72;;
1;2;Em sua pr¢pria casa o desejo sensual consentindo.;...Og okype åopotara repåak?amo.;Citaá∆o: Ar., Cat., 71v;;
1;2;Depressa, arrastam-me fortemente.;TañåÇ, xe rekyå-at∆.;Citaá∆o: Anch., Teatro, 180, 2006;;
1;2;Acende o fogo.;Emoendy tat†.;Citaá∆o: LÇry, Histoire, 367;;
1;2;O que tem relaá‰es sexuais com uma solteira transgride muito a palavra de Deus.;Mene'yma resÇ oåkoba'e... oåaby-etÇ Tup∆ nhe'enga...;Citaá∆o: Ar., Cat., 109;;
1;2;Aonde chegaram com Nosso Senhor, enfim?;Mam‰pe yb?† ◊andÇ ◊ara rerobasemi ko'ytÇ?;Citaá∆o: Ar., Cat., 62;;
1;2;melado ou mel de cana-de-aá£car;u'ubae'? e°ra;Citaá∆o: VLB, II, 35;;
1;2;Ainda, ainda me odeia fulano.;A'Ç byter aåp¢ gñi'åabo. - Ainda digo isso. E'i bytÇ-byter? ah? xe amotare'yma.;Citaá∆o: VLB, II, 74;;
1;2;Và minha doenáa para que te compadeáas de minha alma.;Esepåak xe mara'ara t'eresañsubar xe 'anga.;Citaá∆o: Valente, Cantigas, VII, in Ar., Cat., 1618;;
1;2;Essa fez assim.;...Emon∆ ñ? sek¢ñ...;Citaá∆o: Ar., Cat., 74;;
1;2;Eis que aqui estou para te procurar.;K¢ xe rek¢ñ nde rek†...;Citaá∆o: Anch., Poemas, 104;;
1;2;Brilhou formosamente.;...Oberab-ays¢...;Citaá∆o: Ar., Cat., 4v;;
1;2;Contando-o, digo-o e desdigo-o.;Arekorek¢ i mombegñabo.;Citaá∆o: VLB, I, 104;;
1;2;Nossa companheira de guerras, causa de nossa bravura.;...◊andÇ maranir?, åandÇ abaåtÇba...;Citaá∆o: Anch., Poemas, 88;;
1;2;Meto-o pelo pescoáo.;Aåmondeb o aåurybo.;Citaá∆o: Anch., Arte, 43;;
1;2;os que andam pelo caminho;...pÇ rupi ogñataba'e...;Citaá∆o: Ar., Cat., 63;;
1;2;Estraguei-a.;Aåmoaikatu.;Citaá∆o: VLB, I, 130;;
1;2;Oh, ent∆o assim Ç, na verdade!;T¢, in∆ åepÇ ra'e!;Citaá∆o: Anch., Poesias, 269;;
1;2;P∆o celestial, comida dos anjos.;...MiapÇ-ybakygñara, ap?abebÇ remi'u...;Citaá∆o: Valente, Cantigas, VII, in Ar., Cat., 1618;;
1;2;Oxal† ele viesse!;Our be'?mo m∆!;Citaá∆o: VLB, II, 61;;
1;2;Todos v∆o em prociss∆o.;Opabenh? gñ† s¢ñ åebyåebybo...;Citaá∆o: Ar., Cat., 125, 1686;;
1;2;Eu tinha-me esquecido por causa da muita afliá∆o.;Xe resaraå tekoteb?-etÇ su°!;Citaá∆o: Anch., Teatro, 138;;
1;2;...ficando a confundir as pessoas.;...o poromon∆-monana.;Citaá∆o: Anch., Teatro, 140, 2006;;
1;2;A vida eterna que eles ter∆o no cÇu Ç a que mudar†?;Oåekñabokyba'eramape tekopuku ybakype semierekorama?;Citaá∆o: Ar., Cat., 47;;
1;2;A segunda (virtude) dele Ç a satisfaá∆o dos cìnjuges.;I momok‰åndñara mendara moåekosupaba.;Citaá∆o: Ar., Cat., 283, 1686;;
1;2;De cada um de v¢s o Senhor Deus encarregou um anjo.;Pe åabi'‰ Pa'i Tup∆ karaibebÇ moing¢ñ.;Citaá∆o: Anch., Teatro, 50;;
1;2;Que sejamos corajosos, sim, suportando as coisas dolorosas como tu.;T'orÇ pyat∆, ang†, mba'easy porar†bo... nde å†.;Citaá∆o: Anch., Teatro, 120;;
1;2;Por isso mesmo quiseram igualar-se todos a seu criador?...;Nd'e'i te'e ser∆ oåemoåoå†-p†-pot† o monhangara resÇ?;Citaá∆o: Ar., Cat., 37v;;
1;2;Leva minha alma que te ama, fazendo-a subir contigo...;Xe 'anga nde rañsupara eras¢ seroåeupi...;Citaá∆o: Valente, Cantigas, III, IV, in Ar., Cat., 1618;;
1;2;folha tenra;sokyra;Citaá∆o: VLB, II, 126;;
1;2;A causa de fuga do diabo Ç a †gua benta.;...Anhanga nhegñasembaba 'ykara°ba.;Citaá∆o: Ar., Cat., 142;;
1;2;enfeites do rosto;tob† posanga;Citaá∆o: VLB, I, 22;;
1;2;Ele o faz em muito tempo.;E'i ymuan? ah? i monhanga.;Citaá∆o: VLB, II, 81;;
1;2;Tomou-o como substituto de Judas, que entregara Deus-Filho.;...◊udas Tup∆ Ta'yra me'engarñera rekobåaramo tari...;Citaá∆o: Ar., Cat., 121-122;;
1;2;Em dois dias e no tempo de se fazer o terceiro, voltou a viver.;...'Ara mok‰å i momosapysaba pupÇ o ekobeåebyri...;Citaá∆o: Ar., Cat., 4v;;
1;2;Tinha tambÇm fome, tinha tambÇm sede como n¢s?;I ambyasy bÇpe, i 'useå bÇpe asÇ åabÇ?...;Citaá∆o: Ar., Cat., 44v;;
1;2;Vem para o meu lado!;Eåori xe posÇ.;Citaá∆o: Anch., Doutr. Crist∆, I, 227;;
1;2;N∆o ia para o cÇu outrora a alma de nenhum homem?;...Ab† 'angñera am‰ soe'ymi ybakype erimba'e?;Citaá∆o: Anch., Doutr. Crist∆, I, 163;;
1;2;Ah, que bom seria a morte do fulano por a°!;Mar∆åasñaramo ah? kñepe se'‰ m∆!;Citaá∆o: Ar., Cat., 101v;;
1;2;Eis que percebendo isso, deixei ontem minha casa.;...K¢ anga andupa, aseå† kñesÇ xe roka...;Citaá∆o: Anch., Poemas, 112;;
1;2;do lado de fora dele (p.ex., de um vaso, de algo que tenha lado interior e exterior);i apÇ koty;Citaá∆o: VLB, I, 92;;
1;2;Sua m∆e nem sequer sangrou.;I xy na sugñyå tiru∆...;Citaá∆o: Anch., Poemas, 184;;
1;2;N∆o h† ali choro, n∆o h† doenáa, n∆o h† fome, sede tambÇm n∆o h†.;N'i tybi a'epe åase'o, mba'easy n'i tybi, n'i tybi ambyasy, 'useåa bÇ n'i tybi...;Citaá∆o: Ar., Cat., 167;;
1;2;coisas que costuma sofrer;mba'e o emimboraratyba...;Citaá∆o: Anch., Di†l. da FÇ, 231;;
1;2;ambas estas m∆os, o n£mero dez...;op† k¢ mb¢...;Citaá∆o: Ar., Cat., 3;;
1;2;Pus as bordas dela.;Asembe'y-rung.;Citaá∆o: VLB, I, 58;;
1;2;Fi-lo emagrecer.;Aåmoangaåbar.;Citaá∆o: VLB, I, 112;;
1;2;Vivo retirando-as [quando s∆o muitas coisas].;Anos?-sem.;Citaá∆o: VLB, II, 129;;
1;2;mentira.);temo'ema;Citaá∆o: Anch., Arte, 13v;;
1;2;Vinde, levai os malditos, erguendo-os para sapec†-los em nosso fogo, moqueando-os...;Peåori, peras¢ muru, supi åandÇ rat†pe sapeka, i monga'?mo...;Citaá∆o: Anch., Teatro, 90;;
1;2;Foste traidor de tua esposa?;Eremondar‰pe nde remirek¢ su°?;Citaá∆o: Anch., Doutr. Crist∆, II, 92;;
1;2;S∆o famosos esses moáacaras, que s∆o uns beberr‰es.;Serapñan k¢ mosakara, i kañ?gñasuba'e.;Citaá∆o: Anch., Teatro, 6;;
1;2;Por acaso trouxeste muitas coisas?;Ereruret† ser∆?;Citaá∆o: Anch., Teatro, 44;;
1;2;Eu estou-me amancebando.;Xe agñas† gñitek¢bo.;Citaá∆o: VLB, I, 33;;
1;2;Deleita-me muito.;Xe moapysy-katu.;"Citaá∆o: VLB, I, 27; 93";;
1;2;canavial;takñare'?-ndyba;Citaá∆o: VLB, I, 65;;
1;2;Que sejamos corajosos, sim, suportando as coisas dolorosas.;T'orÇ pyat∆, ang†, mba'easy porar†bo.;Citaá∆o: Anch., Teatro, 120;;
1;2;†gua cheia grande, marÇ alta;ty-apogñasu;Citaá∆o: VLB, I, 24;;
1;2;Eu sou preto.;Xe run.;Citaá∆o: VLB, II, 49;;
1;2;Rodeei-o.;Anhaman.;Citaá∆o: VLB, I, 43;;
1;2;Veio um grande chefe de longe para te procurar.;O£ tubix†-katu mam‰ su° nde rek†.;Citaá∆o: Anch., Poemas, 138;;
1;2;Todos os seus disc°pulos para tuas m∆os fazendo passar.;...Op† o boå† nde p¢pe i mongñapa...;Citaá∆o: Anch., Poemas, 124;;
1;2;Fica! Somente quando bebes cauim tu queres ser valente? Palerm∆o! CentopÇia!;Epyt†! Kagñ†pe nh‰ nde rat∆ngatu-pot†? Manemusu! Ambu'a!;Citaá∆o: Anch., Teatro, 64;;
1;2;Eu sou ciumento.;Xe rygñyr‰bor.;Citaá∆o: VLB, I, 74;;
1;2;Assim, na verdade, eu determinei.;Emon∆ nak¢ xe rekopotari.;Citaá∆o: VLB, II, 13;;
1;2;forno para potes;kamusi rap?aba;Citaá∆o: VLB, I, 142;;
1;2;Invocam as mulheres o pajÇ Caruara.;Osekyå kunh∆ maåÇ Karñara.;Citaá∆o: Anch., Teatro, 148;;
1;2;Querendo o abrandamento de nossa doenáa.;...AsÇ mba'easy arybÇ pot†.;Citaá∆o: Ar., Cat., 91v;;
1;2;Ajudaste alguÇm num roubo?;Ereåpytyb‰pe ab† mond† resÇ?;Citaá∆o: Ar., Cat., 107;;
1;2;Sim, eis aqui tambÇm minhas garras.;◊Ç, k¢ bÇ xe pñ∆p?...;Citaá∆o: Anch., Teatro, 40;;
1;2;F†-lo sofrer o frio.;◊aåmomboreañsu ro'y.;Citaá∆o: Anch., Poemas, 162;;
1;2;Logo, decerto, passar†s no lugar em que moro.;Korom‰ ip¢ eregñat† xe reko†pe...;Citaá∆o: Anch., Poemas, 156;;
1;2;Mataste?;Ereåuk†pe?;Citaá∆o: Anch., Arte, 35v;;
1;2;Se pìr a m∆o neste nosso fogo Ç terr°vel, tanto mais ali Ç terr°vel queimarem-se os homens eternamente.;Ik¢ åandÇ rat† pupÇ asÇ po'?ma bi∆ iå abaetÇ, memetaÇ a'epe añåeramanh? ab† kaåa o abaetÇramo...;Citaá∆o: Ar., Cat., 163v;;
1;2;o que Ç felpudo;i åatyr†-tyraba'e;Citaá∆o: VLB, I, 144;;
1;2;Ali atacando as moáas.;...A'epe kunh∆muku repenhana...;Citaá∆o: Anch., Teatro, 34;;
1;2;‡ minha m∆e! (Fig., Arte, 9) [Usava-se tambÇm por quem respondia.;Xe sy åu!;Citaá∆o: VLB, II, 60;;
1;2;Amo-o (mas nem por isso ele me ama).;Asañsu bi∆.;Citaá∆o: Anch., Arte, 21v;;
1;2;Và tu a variedade de coisas.;...Esepåak tek¢ paraba.;Citaá∆o: Valente, Cantigas, VIII, in Ar., Cat., 1686;;
1;2;Como quando olhais para o cÇu, vedes sua beleza.;Pema'? rame'? ybaka resÇ, pesepåak i poranga...;Citaá∆o: Ar., Cat., 168;;
1;2;meu pensamento;xe 'anga;Citaá∆o: LÇry, Histoire, 366;;
1;2;Sua muita bondade engrandecendo.;...I angatur∆ngatu moeburusñabo.;Citaá∆o: Anch., Poemas, 86;;
1;2;N∆o cessam suas palavras duras.;N'opyki i nhe'engat∆...;Citaá∆o: Anch., Teatro, 148;;
1;2;Semelhante a que coisa era o suor dele?;Mba'e abyare'ymape syaåa?;Citaá∆o: Ar., Cat., 53v;;
1;2;N∆o tendo nojo de mim.;...Xe su° oåegñarue'yma.;Citaá∆o: Ar., Cat., 85v;;
1;2;Aquecendo-se perto do fogo.;...Tat† ypype oåepegñabo.;Citaá∆o: Ar., Cat., 57;;
